UF,Sexo,Capacidade Total,Tipo de Gestão,Concebido ou Adaptado,Consultório Médico,Total Provisórios Masculinos,Total Provisórios Femininos,Total Sentenciados Masculinos,Total Sentenciados Femininos,Branca Masculino,Negra Masculino,Parda Masculino,Amarela Masculino,Indígena Masculino,Branca Feminino,Negra Feminino,Parda Feminino,Amarela Feminino,Indígena Feminino,Solteiro/a Masculino,União estável/ amasiado Masculino,Casado/a Masculino,Separado/a judicialmente Masculino,Divorciado/a Masculino,Viúvo/a Masculino,Solteiro/a Feminino,União estável/ amasiado Feminino,Casado/a Feminino,Separado/a judicialmente Feminino,Divorciado/a Feminino,Viúvo/a Feminino,18 a 24 anos Masculino,25 a 29 anos Masculino,30 a 34 anos Masculino,35 a 45 anos Masculino,46 a 60 anos Masculino,61 a 70 anos Masculino,Mais de 70 anos Masculino,18 a 24 anos Feminino,25 a 29 anos Feminino,30 a 34 anos Feminino,35 a 45 anos Feminino,46 a 60 anos Feminino,61 a 70 anos Feminino,Mais de 70 anos Feminino
ce,masculino,8.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,500.0,pública,concebido,sim,275.0,0.0,326.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,120.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,15.0,pública,concebido,não,0.0,0.0,13.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,30.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,15.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,12.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,8.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,concebido,não,0.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,10.0,pública,concebido,não,0.0,0.0,1.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,0.0,pública,concebido,não,0.0,0.0,1.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,18.0,pública,concebido,não,3.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,0.0,pública,adaptado,não,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,adaptado,não,2.0,0.0,4.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,10.0,pública,adaptado,não,0.0,0.0,3.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,2.0,0.0,4.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,3.0,0.0,3.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,adaptado,não,0.0,0.0,7.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,40.0,pública,adaptado,não,0.0,0.0,10.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,12.0,pública,adaptado,não,7.0,0.0,3.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,10.0,pública,adaptado,não,3.0,0.0,7.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,3.0,0.0,7.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,3.0,0.0,9.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,6.0,0.0,6.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,10.0,pública,adaptado,não,4.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,7.0,2.0,6.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,adaptado,não,2.0,0.0,13.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,4.0,0.0,11.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,20.0,pública,adaptado,não,4.0,0.0,11.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,47.0,pública,concebido,não,40.0,1.0,38.0,1.0,9.0,8.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,11.0,15.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,10.0,14.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ce,misto,54.0,pública,concebido,não,65.0,0.0,41.0,0.0,3.0,7.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,12.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,8.0,pública,adaptado,não,9.0,0.0,7.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,34.0,pública,concebido,não,36.0,0.0,34.0,2.0,13.0,5.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,17.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,19.0,17.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ce,masculino,130.0,pública,concebido,não,59.0,0.0,14.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,9.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,45.0,pública,concebido,não,92.0,0.0,15.0,0.0,57.0,10.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,11.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,17.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,16.0,pública,concebido,não,24.0,0.0,17.0,0.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,34.0,pública,concebido,não,11.0,0.0,15.0,0.0,6.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,20.0,pública,concebido,não,16.0,0.0,21.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,828.0,pública,concebido,sim,682.0,0.0,421.0,0.0,109.0,206.0,665.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,837.0,69.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,314.0,183.0,132.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,0.0,pública,adaptado,não,0.0,0.0,2072.0,60.0,297.0,289.0,1468.0,15.0,3.0,5.0,17.0,37.0,0.0,1.0,973.0,691.0,360.0,19.0,24.0,5.0,39.0,8.0,7.0,1.0,1.0,4.0,335.0,495.0,430.0,538.0,229.0,45.0,0.0,5.0,14.0,9.0,12.0,20.0,0.0,0.0
ce,masculino,24.0,pública,adaptado,não,38.0,2.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,24.0,pública,adaptado,não,7.0,0.0,15.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,25.0,pública,adaptado,não,12.0,0.0,25.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,4.0,pública,adaptado,não,12.0,0.0,6.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,5.0,0.0,28.0,6.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,20.0,pública,adaptado,não,12.0,0.0,9.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,9.0,pública,adaptado,não,27.0,0.0,29.0,9.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,10.0,pública,adaptado,não,4.0,0.0,13.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,34.0,pública,concebido,sim,24.0,0.0,9.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,40.0,pública,adaptado,não,3.0,0.0,56.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,adaptado,não,3.0,0.0,18.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,20.0,pública,adaptado,não,14.0,0.0,42.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,20.0,pública,adaptado,não,30.0,0.0,23.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,25.0,pública,adaptado,não,32.0,2.0,13.0,3.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,24.0,pública,adaptado,não,25.0,0.0,14.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,10.0,pública,adaptado,não,7.0,1.0,15.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,15.0,pública,adaptado,não,17.0,0.0,30.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,40.0,pública,concebido,sim,76.0,0.0,34.0,0.0,9.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,14.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,20.0,pública,adaptado,não,12.0,0.0,7.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,47.0,pública,concebido,sim,50.0,7.0,15.0,2.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,25.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,10.0,12.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
ce,masculino,27.0,pública,concebido,não,20.0,2.0,13.0,0.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ce,masculino,12.0,pública,adaptado,não,11.0,0.0,41.0,0.0,3.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,41.0,pública,adaptado,não,66.0,0.0,29.0,0.0,7.0,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,14.0,14.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,21.0,pública,adaptado,não,37.0,0.0,7.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,66.0,pública,concebido,não,65.0,0.0,38.0,0.0,17.0,4.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,13.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,6.0,pública,adaptado,não,18.0,0.0,6.0,0.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,50.0,pública,concebido,não,22.0,0.0,55.0,1.0,9.0,8.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,6.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,15.0,23.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ce,masculino,20.0,pública,adaptado,não,3.0,0.0,36.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,misto,34.0,pública,adaptado,não,15.0,0.0,17.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,30.0,pública,adaptado,não,28.0,0.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,52.0,pública,concebido,não,8.0,0.0,55.0,0.0,17.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce,masculino,44.0,pública,adaptado,não,21.0,1.0,21.0,2.0,15.0,9.0,17.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,28.0,5.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,8.0,5.0,14.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
ce,masculino,6.0,pública,adaptado,não,10.0,0.0,25.0,0.0,8.0,1.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
